"experiment","phase","query_id","regex_label","gpt4mini_label","claude_label","majority_label","all_agree","pred_preview"
"base_qasper_rag","C-HGC-RAG","1901.01010_q2","honest_abstention","honest_abstention","honest_abstention","honest_abstention","true","Based on the provided passages, the paper states: ""All code and data associated with this research will be released on publication."" However"
"base_qasper_rag","C-HGC-RAG","1704.06194_q0","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","They achieve the state of the art on the SimpleQuestions benchmark and results comparable to the state of the art on the WebQSP benchmark."
"base_qasper_rag","C-HGC-RAG","2003.13032_q5","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","The baseline systems proposed are CRF, BiLSTM-CRF, BERT, and MTL."
"base_qasper_rag","C-HGC-RAG","1608.01884_q0","honest_abstention","honest_abstention","honest_abstention","honest_abstention","true","I don't know."
"base_qasper_rag","C-HGC-RAG","1802.06024_q5","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Based on the provided passages, the general knowledge learning engine (as implemented in LiLi) uses a Knowledge Store (KS) for knowledge ret"
"base_qasper_rag","C-HGC-RAG","1907.01468_q2","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Yes, the passages demonstrate why interdisciplinary insights are important. They explain that analyzing text as social and cultural data oft"
"base_qasper_rag","C-HGC-RAG","1706.01875_q2","honest_abstention","honest_abstention","honest_abstention","honest_abstention","true","I don't know."
"base_qasper_rag","C-HGC-RAG","1810.04635_q0","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","They use both approaches. Initially, they use the released transcripts of the IEMOCAP dataset (datasets with transcribed text). They also pr"
"base_qasper_rag","C-HGC-RAG","2002.02070_q2","honest_abstention","honest_abstention","honest_abstention","honest_abstention","true","I don't know."
"base_qasper_rag","C-HGC-RAG","2002.01320_q1","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","The ASR and ST models follow the architecture in berard2018end, but have 3 decoder layers like in pino2019harnessing. The MT model uses a Tr"
"base_qasper_rag","C-HGC-RAG","1909.00175_q1","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","The baselines they compare with include:  - A baseline model based on conditional random fields (CRF), which uses features like POS tags, n-"
"base_qasper_rag","C-HGC-RAG","2003.03106_q0","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","BERT achieves outstanding performance on the task of sensitive information detection and classification (anonymisation) in Spanish clinical "
"base_qasper_rag","C-HGC-RAG","1712.05608_q0","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","The paper compares their proposed s2sL (simultaneous two sample learning) framework to the following models/frameworks:  - MLP (Multilayer P"
"base_qasper_rag","C-HGC-RAG","1912.10011_q2","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","The quantitative improvement of the proposed method (the best variant, Hierarchical-k) with respect to the best baseline can be summarized a"
"base_qasper_rag","C-HGC-RAG","1910.14076_q0","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","When sentence representation is enhanced with topic information, there are notable improvements on small-scale unbalanced datasets. Accordin"
"base_qasper_rag","C-HGC-RAG","1909.09587_q2","honest_abstention","honest_abstention","honest_abstention","honest_abstention","true","The passages do not explicitly state which model is used as a baseline.  I don't know."
"base_qasper_rag","C-HGC-RAG","1808.10245_q0","honest_abstention","honest_abstention","honest_abstention","honest_abstention","true","I don't know."
"base_qasper_rag","C-HGC-RAG","1911.06964_q2","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Based on the provided passages, the following user variations have been tested:  - Users were given two types of tasks: an autocomplete task"
"base_qasper_rag","C-HGC-RAG","1605.03481_q3","honest_abstention","honest_abstention","honest_abstention","honest_abstention","true","I don't know."
"base_qasper_rag","C-HGC-RAG","1706.06894_q1","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","The SVM approach that resulted in the best performance was the one using unigrams as features. According to [docid=qasper_1706.06894_sec_2],"
"base_qasper_rag","C-HGC-RAG","1904.03288_q1","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","They obtained competitive results on the Wall Street Journal (WSJ) and 2000hr Fisher+Switchboard (F+S) tasks. Specifically, they achieved ne"
"base_qasper_rag","C-HGC-RAG","1908.06267_q2","honest_abstention","honest_abstention","honest_abstention","honest_abstention","true","Based on the passages, the state-of-the-art system is not explicitly named. However, the Message Passing Attention network for Document unde"
"base_qasper_rag","C-HGC-RAG","1707.06806_q0","honest_abstention","honest_abstention","honest_abstention","honest_abstention","true","I don't know."
"base_qasper_rag","C-HGC-RAG","1903.09722_q2","honest_abstention","confident_wrong","confident_wrong","confident_wrong","false","Based on the provided passages, the authors primarily compare their approaches to a baseline Big Transformer model. They also mention a vari"
"base_qasper_rag","C-HGC-RAG","1908.06264_q4","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","According to the passages, the dataset labels are Joy, Sadness, Anger, and Neutral."
"base_qasper_rag","C-HGC-RAG","1909.13104_q6","honest_abstention","honest_abstention","honest_abstention","honest_abstention","true","I don't know."
"base_qasper_rag","C-HGC-RAG","1908.07195_q1","honest_abstention","honest_abstention","honest_abstention","honest_abstention","true","Adversarial Reward Augmented Maximum Likelihood (ARAML) performs significantly better than other baselines in all evaluated cases. According"
"base_qasper_rag","C-HGC-RAG","1706.09673_q2","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","The passages describe that various neural network-based architectures are adopted for tweet representation learning in an unsupervised fashi"
"base_qasper_rag","C-HGC-RAG","1806.04511_q0","honest_abstention","honest_abstention","honest_abstention","honest_abstention","true","I don't know."
"base_qasper_rag","C-HGC-RAG","1910.09982_q1","honest_abstention","honest_abstention","honest_abstention","honest_abstention","true","I don't know."
"base_qasper_rag","C-HGC-RAG","1610.00956_q0","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Their ensemble method works by starting with the best performing single model according to validation performance. Then, in each step, they "
"base_qasper_rag","C-HGC-RAG","1909.06162_q1","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","The extracted features that were most influential on performance were **linguistic, layout, and topical features**. These features, when int"
"base_qasper_rag","C-HGC-RAG","2001.01269_q2","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","The movie domain dataset details are as follows:  - For Turkish, the movie reviews were collected from a popular website. - The Turkish movi"
"base_qasper_rag","C-HGC-RAG","1611.03599_q4","honest_abstention","confident_wrong","confident_wrong","confident_wrong","false","Based on the provided passages, the authors collected the FBFans dataset themselves, as it is described as ""a privately-owned, single-topic,"
"base_qasper_rag","C-HGC-RAG","2003.08385_q3","confident_wrong","honest_abstention","confident_wrong","confident_wrong","false","The performance of multilingual BERT (M-Bert) is summarized as follows:  - In the supervised setting, M-Bert achieves reasonable accuracy on"
"base_qasper_rag","C-HGC-RAG","1811.08603_q3","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","They primarily use adjacent entity mentions (neighbor mentions within a pre-defined window size) to support the topical coherence assumption"
"base_qasper_rag","C-HGC-RAG","1805.10824_q5","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Semi-supervised learning is applied by first training a model on the labeled training set, then using this model to predict labels for a ""si"
"base_qasper_rag","C-HGC-RAG","1806.11432_q2","honest_abstention","honest_abstention","honest_abstention","honest_abstention","true","I don't know."
"base_qasper_rag","C-HGC-RAG","2004.04721_q3","honest_abstention","honest_abstention","honest_abstention","honest_abstention","true","I don't know."
"base_qasper_rag","C-HGC-RAG","2002.04181_q0","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","The crowdworkers were located in the US and hired on the BIBREF22 platform."
"base_qasper_rag","C-HGC-RAG","1706.09673_q1","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Yes, they evaluate their learned representations on downstream tasks. For example, the CHARAGRAM model is evaluated on the SemEval 2015 Twit"
"base_qasper_rag","C-HGC-RAG","1902.09666_q9","honest_abstention","honest_abstention","honest_abstention","honest_abstention","true","I don't know."
"base_qasper_rag","C-HGC-RAG","1908.06267_q0","honest_abstention","honest_abstention","honest_abstention","honest_abstention","true","I don't know."
"base_qasper_rag","C-HGC-RAG","1707.03569_q1","honest_abstention","honest_abstention","honest_abstention","honest_abstention","true","I don't know."
"base_qasper_rag","C-HGC-RAG","1904.10503_q0","honest_abstention","honest_abstention","honest_abstention","honest_abstention","true","The passages do not provide a specific list of other approaches or models that their model is compared with. They mention that comparisons a"
